incident_date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
05/12/22,336,SWA1038,B738,37000,ZOB,Green,No,Oberlin,Ohio
05/12/22,356,N323D,P28A,Unk,ZMA,Blue And Purple,No,Melbourne,Florida
05/12/22,422,ASA1178,B739,2700,SAN,Green,No,San Diego,California
05/12/22,427,N6JX,RV6,3500,SCT,Green,No,San Diego,California
05/12/22,454,QXE2446,DH8D,2600,SEA,Blue,No,Seattle,Washington
05/12/22,537,MTN7304,C208,3000,PCT,Green,No,Warrenton,Virginia
05/12/22,540,SCX8757,B737,18000,ZID,Green,No,Indianapolis,Indiana
05/12/22,544,R20446,H60,Unk,HQ DEN,Fireworks,No,Washington,District of Columbia
05/12/22,545,CF02,HELO,2000,LAS,Blue,No,Las Vegas,Nevada
05/12/22,548,N5464K,C172,1300,SNA,Green,No,Santa Ana,California
05/12/22,552,N5623A,DA40,3400,P50,Green,No,Phoenix,Arizona
05/12/22,620,LBQ940,BE58,2000,BWI,Green,No,Baltimore,Maryland
05/12/22,625,CHAOS84,B762,2900,LTS,Green,No,Altus,Oklahoma
05/13/22,145,DAL364,B739,8000,A80,Green,No,Peachtree City,Georgia
05/13/22,158,SWA1973,B737,5000,D10,Green,No,Dallas-Fort Worth,Texas
05/13/22,215,ENY4216,E170,7000,C90,Green,No,Elgin,Illinois
05/13/22,245,UAL280,B738,16500,D01,Blue,No,Denver,Colorado
05/13/22,245,SKW5032,CRJ2,10000,D01,Blue,No,Denver,Colorado
05/13/22,250,TRPR3,B407,2000,FNT,Green,No,Flint,Michigan
05/13/22,253,FDX1376,B752,22000,ZME,Green,No,Memphis,Tennessee
05/13/22,258,SWA1313,B737,11000,ELP,Green,No,El Paso,Texas
05/13/22,311,N454MD,PA28,5500,SAT,Blue,No,San Antonio,Texas
05/13/22,313,N90FC,C310,8000,ZME,Green,No,Memphis,Tennessee
05/13/22,313,LBQ611,PC12,2000,MFE,Green,No,Mc Allen,Texas
05/13/22,320,SWA2623,B737,400,MDW,Green,No,Chicago,Illinois
05/13/22,327,FDX1302,B752,30000,ZAU,Green,No,Aurora,Illinois
05/13/22,345,AKELA86,C130,750,ABQ,Green,No,Albuquerque,New Mexico
05/13/22,404,EJA387,C680,16000,L30,Green,No,Las Vegas,Nevada
05/13/22,405,SNC1465,SH36,7000,IND,Green,No,Indianapolis,Indiana
05/13/22,446,N328VR,C162,1000,NCT,Green,No,Mather,California
05/13/22,502,LIFELN5,AS65,7000,COS,Blue,No,Colorado Springs,Colorado
05/13/22,527,N73362,C172,2200,ZSE,Green,No,Auburn,Washington
05/13/22,535,DAL711,A321,3500,PHX,Green,No,Phoenix,Arizona
05/13/22,539,QXE2057,E75L,8000,P80,Green,No,Portland,Oregon
05/13/22,557,NKS334,A20N,6000,L30,Blue,No,Las Vegas,Nevada
05/13/22,740,UPS400,B763,6000,SDF,Green,No,Louisville,Kentucky
05/13/22,840,FDX2632,B752,11000,IND,Green,No,Indianapolis,Indiana
05/13/22,848,FDX2648,B767,28000,ZID,Green,No,Indianapolis,Indiana
05/14/22,130,AAL2523,A320,600,PHL,Green,No,Philadelphia,Pennsylvania
05/14/22,144,N823PM,C550,16000,ZTL,Green,No,Hampton,Georgia
05/14/22,145,EDV5345,CRJ9,9000,A90,Green,No,Merrimack,New Hampshire
05/14/22,155,FDX1347,B752,26000,ZBW,Green,No,Nashua,New Hampshire
05/14/22,218,DVY355,SF34,10000,CMH,Green,No,Columbus,Ohio
05/14/22,223,ENY3670,E170,10000,CMH,Green,No,Columbus,Ohio
05/14/22,230,DAL470,A319,7000,PWM,Green,No,Portland,Maine
05/14/22,234,UAL2494,B38M,20000,ZOB,Green,No,Oberlin,Ohio
05/14/22,240,RPA4613,E75L,10000,PIT,Green,No,Pittsburgh,Pennsylvania
05/14/22,253,AAY2637,A320,4000,TYS,Green,No,Knoxville,Tennessee
05/14/22,255,RPA4699,E170,5900,CMH,Green,No,Columbus,Ohio
05/14/22,333,N5897V,P28A,5500,CMH,Green,No,Columbus,Ohio
05/14/22,350,SKW3141,CRJ7,2000,BRO,Green,No,Brownsville,Texas
05/14/22,405,SKW3055,CRJ7,10000,ZAB,Green,No,Albuquerque,New Mexico
05/14/22,423,SWQ192,B734,10000,CMH,Red,No,Columbus,Ohio
05/14/22,427,ROU1819,A321,28000,ZOB,Blue,No,Oberlin,Ohio
05/14/22,428,ACA727,A320,26000,ZOB,Blue,No,Oberlin,Ohio
05/14/22,437,N40K1,H125,1800,ONT,Green,No,Ontario,California
05/14/22,510,N5224E,C172,3500,IWA,Green,No,Phoenix,Arizona
05/14/22,530,UPS973,B763,11000,SDF,Blue,No,Louisville,Kentucky
05/14/22,604,SWA1136,B738,182,ZOB,Blue,No,Oberlin,Ohio
05/14/22,608,CJT925,B763,20000,ZID,Green,No,Indianapolis,Indiana
05/14/22,608,GTI3684,B738,13000,ZID,Green,No,Indianapolis,Indiana
05/14/22,719,OXF5542,PA28,3500,P50,Green,No,Phoenix,Arizona
05/14/22,934,REH03,EC35,1500,NCT,Blue,No,Mather,California
05/14/22,1032,FDX169,MD11,10000,ZOA,Green,No,Fremont,California
05/15/22,5,UAL335,B739,3000,SJU,Green,No,San Juan,Puerto Rico
05/15/22,105,AAL2002,A320,2000,AVP,Green,No,Wilkes-Barre/Scranton,Pennsylvania
05/15/22,206,SWA3298,B737,3000,C90,Green,No,Elgin,Illinois
05/15/22,215,AAL1438,A321,3000,MIA,Green,No,Miami,Florida
05/15/22,230,N4RB,BE33,2500,MLI,Green,No,Moline,Illinois
05/15/22,240,N7137A,P28A,2000,SAT,Green,No,San Antonio,Texas
05/15/22,315,LS1,EC35,3000,TYS,Green,No,Knoxville,Tennessee
05/15/22,325,JIA5590,CRJ9,7500,CID,Green,No,Cedar Rapids,Iowa
05/15/22,330,UAL689,B39M,34000,ZTL,Green,No,Hampton,Georgia
05/15/22,338,N16WG,C172,7000,COS,Blue,No,Colorado Springs,Colorado
05/15/22,340,LN03,AS55,7000,COS,Green,No,Colorado Springs,Colorado
05/15/22,340,SKW5873,E75L,12000,NCT,Green,No,Mather,California
05/15/22,346,N730CD,SR22,7000,COS,Blue,No,Colorado Springs,Colorado
05/15/22,401,FT30,C172,7000,COS,Blue,No,Colorado Springs,Colorado
05/15/22,404,ASA1049,B737,1000,SAN,Green,No,San Diego,California
05/15/22,404,ASA393,B39M,1000,SAN,Green,No,San Diego,California
05/15/22,405,SKW3409,E75L,2000,SAN,Blue,No,San Diego,California
05/15/22,405,NKS1840,A20N,2000,SAN,Green,No,San Diego,California
05/15/22,410,AAL480,A321,3500,SAN,Green,No,San Diego,California
05/15/22,435,DLH459,A359,2000,NCT,Green,No,Mather,California
05/15/22,448,N899JR,C172,6000,ZAU,Green,No,Aurora,Illinois
05/15/22,452,SRVY1,C208,7500,U90,Green,No,Tucson,Arizona
05/15/22,502,UAL1186,A320,6000,D10,Green,No,Dallas-Fort Worth,Texas
05/15/22,513,ASA1196,B739,4500,SCT,Green,No,San Diego,California
05/15/22,527,FFT2081,A20N,18000,NCT,Green,No,Mather,California
05/15/22,555,DAL904,B739,19000,S56,Green,No,Salt Lake City,Utah
05/15/22,800,SVLF15,HELO,2500,BHM,Green,No,Birmingham,Alabama
05/16/22,121,FDX97,B77L,2000,MEM,Blue,No,Memphis,Tennessee
05/16/22,122,JBU760,E190,2000,PHL,Blue,No,Philadelphia,Pennsylvania
05/16/22,146,N326AJ,BE20,2000,I90,Green,No,Houston,Texas
05/16/22,150,FTN3,E145,5000,ZTL,Green,No,Hampton,Georgia
05/16/22,200,SWA1348,B738,700,HOU,Green,No,Houston,Texas
05/16/22,228,EDV5274,CRJ9,7500,BUF,Green,No,Buffalo,New York
05/16/22,245,NKS200,A320,35000,ZME,Blue And Purple,No,Memphis,Tennessee
05/16/22,309,OKC436,BE40,9500,D01,Green,No,Denver,Colorado
05/16/22,316,SWA2382,B737,16000,D01,Green,No,Denver,Colorado
05/16/22,341,SWA376,B38M,17000,ZLA,Green,No,Palmsdale,California
05/16/22,342,N652WE,GLF6,11500,JCF,Blue,No,Edwards AFB,California
05/16/22,400,CLT15,AC50,6000,ZMP,Green,No,Dodge Center,Minnesota
05/16/22,420,LFNT6,AS50,6000,U90,Green,No,Tucson,Arizona
05/16/22,438,N70392,C172,7500,M98,Blue,No,Minneapolis,Minnesota
05/16/22,505,UAL1401,A320,7000,NCT,Green,No,Mather,California
05/16/22,533,SWA6055,B737,7000,BOI,Green,No,Boise,Idaho
05/16/22,635,JBU333,A321,4000,NCT,Green,No,Mather,California
05/16/22,1009,UPS2968,B763,5000,HCF,Green,No,Honolulu,Hawaii
05/17/22,115,N6954P,PA24,4500,A80,Green,No,Peachtree City,Georgia
05/17/22,122,EJA508,C68A,2800,TEB,Green,No,Teterboro,New Jersey
05/17/22,158,UPS1123,B752,16000,CVG,Green,No,Covington,Kentucky
05/17/22,220,DAL1577,B739,2500,DTW,Green,No,Detroit,Michigan
05/17/22,230,VATROP3,C206,Unk,ZDC,Green,No,Leesburg,Virginia
05/17/22,240,DAL2309,A319,3000,M98,Green,No,Minneapolis,Minnesota
05/17/22,242,N317GS,LJ45,2500,C90,Blue,No,Elgin,Illinois
05/17/22,300,CM12,HELO,2300,LAS,Blue,No,Las Vegas,Nevada
05/17/22,305,CKS129,B763,16000,ZAB,Green,No,Albuquerque,New Mexico
05/17/22,328,N9313V,C172,2400,SGF,Blue,No,Springfield,Missouri
05/17/22,345,SCX3032,B738,6000,M98,Green,No,Minneapolis,Minnesota
05/17/22,405,FDX1329,A306,2000,MEM,Green,No,Memphis,Tennessee
05/17/22,406,SKW5864,E75L,900,LAX,Green,No,Los Angeles,California
05/17/22,414,JBU2735,A320,900,LAX,Green,No,Los Angeles,California
05/17/22,436,NKS2999,A320,1500,PHL,Green,No,Philadelphia,Pennsylvania
05/17/22,505,FDX1290,B763,12000,M03,Green,No,Memphis,Tennessee
05/17/22,527,N414CY,C208,5000,ZME,Green,No,Memphis,Tennessee
05/17/22,625,SKW5419,CRJ2,9000,FAT,Green,No,Fresno,California
05/17/22,958,UPS1356,B767,18000,ZME,Green,No,Memphis,Tennessee
05/18/22,200,EJA539,C68A,5000,PIA,Blue,No,Peoria,Illinois
05/18/22,200,EJA519,C68A,2000,N90,Green,No,Westbury,New York
05/18/22,220,RPA4826,E175,26000,ZOB,Green,No,Oberlin,Ohio
05/18/22,235,EDV4795,CRJ9,10000,BUF,Green,No,Buffalo,New York
05/18/22,315,UAL1179,B739,14000,ZHU,Green,No,Houston,Texas
05/18/22,325,AAL686,B738,4000,P50,Green,No,Phoenix,Arizona
05/18/22,327,JANET36,B737,6000,L30,Green,No,Las Vegas,Nevada
05/18/22,345,BEAR42,E2,10000,JCF,Green,No,Edwards AFB,California
05/18/22,400,AAL1375,A321,4000,C90,Green,No,Elgin,Illinois
05/18/22,404,WWEST1,HELO,3000,LAS,Green,No,Las Vegas,Nevada
05/18/22,417,N468MA,DA40,1700,SAT,Green,No,San Antonio,Texas
05/18/22,425,N5148V,C172,3500,SCT,Green,No,San Diego,California
05/18/22,447,CJT952,B762,5000,CVG,Green,No,Covington,Kentucky
05/18/22,537,FFT2150,A321,9500,P50,Green,No,Phoenix,Arizona
05/18/22,540,LN968SR,C560,2500,P50,Green,No,Phoenix,Arizona
05/18/22,550,LFLN5,AS55,6300,COS,Green,No,Colorado Springs,Colorado
05/18/22,558,SWA1360,B737,24000,ZOA,Green,No,Fremont,California
05/19/22,203,UCA4361,E145,4000,OKC,Green,No,Oklahoma City,Oklahoma
05/19/22,226,ZMBE1,AS65,3000,ACY,Green,No,Atlantic City,New Jersey
05/19/22,237,SKW3574,E75L,14000,ZMP,Green,No,Dodge Center,Minnesota
05/19/22,253,N18WT,SR22,4000,GSP,Blue,No,Greer,South Carolina
05/19/22,254,N90ET,COL4,9500,COS,Green,No,Colorado Springs,Colorado
05/19/22,315,SKW3139,CRJ7,7500,SGF,White,No,Springfield,Missouri
05/19/22,323,ENY3844,E170,5500,ELP,Green,No,El Paso,Texas
05/19/22,401,FDX1247,B752,3000,M03,Green,No,Memphis,Tennessee
05/19/22,407,UAL1925,B738,13000,D01,Green,No,Denver,Colorado
05/19/22,425,UPS605,B763,15000,ZID,Blue,No,Indianapolis,Indiana
05/19/22,433,N522QF,C172,700,LGB,White,No,Long Beach,California
05/19/22,505,LN04,HELO,7000,COS,Blue,No,Colorado Springs,Colorado
05/19/22,525,N414CY,C208,5000,ZME,Green,No,Memphis,Tennessee
05/19/22,535,SWA1448,B737,3500,NCT,Green,No,Mather,California
05/19/22,635,SKW3430,E75L,5000,NCT,Green,No,Mather,California
05/19/22,636,UAL1597,A320,5000,NCT,Green,No,Mather,California
05/19/22,701,ASA167,B738,15000,ZSE,Green,No,Auburn,Washington
05/19/22,905,WJA1853,B738,10000,HCF,Green,No,Honolulu,Hawaii
05/19/22,948,SD1,EC45,6500,NCT,Green,No,Mather,California
05/20/22,46,AAL1802,B738,13000,ZDC,Green,No,Leesburg,Virginia
05/20/22,57,UAL2241,B738,10000,TPA,Green,No,Tampa,Florida
05/20/22,135,SWA787,B737,4000,C90,Green,No,Elgin,Illinois
05/20/22,210,N369SF,SR22,6500,LEX,Green,No,Lexington,Kentucky
05/20/22,211,N739HX,C172,5500,TOL,Green,No,Toledo,Ohio
05/20/22,215,N911LS,B407,2100,MKC,Green,No,Kansas City,Missouri
05/20/22,215,RPA5839,E170,10000,PIT,Green,No,Pittsburgh,Pennsylvania
05/20/22,315,SKW5590,E75L,7000,SLC,Green,No,Salt Lake City,Utah
05/20/22,315,UAL2375,B738,11000,P50,Green,No,Phoenix,Arizona
05/20/22,320,SKW3001,CRJ7,3000,OKC,Green,No,Oklahoma City,Oklahoma
05/20/22,329,DAL918,A321,7000,SLC,Green,No,Salt Lake City,Utah
05/20/22,342,N63UD,C172,3500,ZAU,Green,No,Aurora,Illinois
05/20/22,345,DAL2276,BCS3,7500,S56,Green,No,Salt Lake City,Utah
05/20/22,347,LN628MC,PC12,8500,ELP,Green,No,El Paso,Texas
05/20/22,401,DAL2357,B739,4000,CMH,Green,No,Columbus,Ohio
05/20/22,421,EJM95,E55P,41000,ZOA,Green,No,Fremont,California
05/20/22,425,LN911VM,PC12,11000,RNO,Green,No,Reno,Nevada
05/20/22,515,N119NG,DA40,6000,ZKC,Red,No,Olathe,Kansas
05/20/22,602,NKS696,A20N,7200,L30,Green,No,Las Vegas,Nevada
05/21/22,145,SKW5559,CRJ2,5000,CID,Green,No,Cedar Rapids,Iowa
05/21/22,152,DAL952,BCS1,8000,CVG,Green,No,Covington,Kentucky
05/21/22,210,VTE3804,E135,8000,ZME,Blue,No,Memphis,Tennessee
05/21/22,220,N290BB,C560,6000,SAT,Green,No,San Antonio,Texas
05/21/22,221,N225R,BE55,5000,ZME,Purple,No,Memphis,Tennessee
05/21/22,242,SWA2246,B738,8000,RDU,Green,No,Raleigh/Durham,North Carolina
05/21/22,245,UCA4810,E145,13000,TYS,Green,No,Knoxville,Tennessee
05/21/22,258,N2111G,P28T,5500,HSV,Green,No,Huntsville,Alabama
05/21/22,305,N355LL,A119,2000,ZMP,Blue,No,Dodge Center,Minnesota
05/21/22,309,UPS1231,B752,8000,SDF,Green,No,Louisville,Kentucky
05/21/22,438,SWA2261,B737,9500,NCT,Green,No,Mather,California
05/21/22,508,N52165,C162,3500,S46,Yellow,No,Burien,Washington
05/21/22,541,UPS857,A306,4200,SDF,Green,No,Louisville,Kentucky
05/21/22,607,N441MR,HELO,2500,P80,Green,No,Portland,Oregon
05/21/22,621,FDY29,C206,4200,HCF,Green,No,Honolulu,Hawaii
05/21/22,652,ASA858,B738,10500,P80,Green,No,Portland,Oregon
05/21/22,835,CMD4,EC35,4500,ZOA,Green,No,Fremont,California
05/22/22,155,UAL1424,B738,6000,C90,Blue,No,Elgin,Illinois
05/22/22,158,JTZ622,CL30,Unk,ECP,Green,No,Panama City,Florida
05/22/22,234,N120GR,C172,2000,ADS,Blue,No,Dallas,Texas
05/22/22,310,EDV4774,CRJ9,15000,ZTL,Green,No,Hampton,Georgia
05/22/22,320,N503SP,C172,2500,PVD,Purple,No,Providence,Rhode Island
05/22/22,325,DAL2657,B712,2800,RDU,Green,No,Raleigh/Durham,North Carolina
05/22/22,355,AAL2628,B737,6000,R90,Green,No,Bellevue,Nebraska
05/22/22,442,N73516,C172,1700,RHV,Green,No,San Jose,California
05/22/22,445,UAL2634,B739,30000,ZMP,Green,No,Dodge Center,Minnesota
05/22/22,454,KNIFE08,UH60,1400,BUR,Green,No,Burbank,California
05/22/22,518,ENY4124,E145,5000,ZMP,Green,No,Dodge Center,Minnesota
05/22/22,530,N741ML,C172,3000,NCT,Green,No,Mather,California
05/22/22,537,FDY47,C208,2200,HCF,Green,No,Honolulu,Hawaii
05/22/22,550,DAL1050,A321,12000,S56,Green,No,Salt Lake City,Utah
05/22/22,607,UAL252,B77W,17000,HCF,Green,No,Honolulu,Hawaii
05/22/22,615,SURVY2,C208,7500,U90,Green,No,Tucson,Arizona
05/22/22,616,DAL1118,A321,2300,P80,Green,No,Portland,Oregon
05/22/22,715,FFT667,A20N,6000,NCT,Green,No,Mather,California
05/22/22,730,IDAHO99,B429,500,SMF,Green,No,Sacramento,California
05/22/22,734,EMD4,BE9L,2900,ZKC,Blue,No,Olathe,Kansas
05/22/22,1204,AAL517,A319,Unk,ROC,Unk,No,Rochester,New York
05/23/22,200,LTA58,DA40,4500,IND,Green,No,Indianapolis,Indiana
05/23/22,222,SWA2117,B737,5500,I90,Green,No,Houston,Texas
05/23/22,230,DAL8838,B752,13000,ZID,Green,No,Indianapolis,Indiana
05/23/22,255,ERU32,C172,5500,U90,Green,No,Tucson,Arizona
05/23/22,317,CNS821,PC12,22000,ZNY,Green,No,Ronkonkoma,New York
05/23/22,319,SKW3235,CRJ7,16000,ZHU,Green,No,Houston,Texas
05/23/22,330,FFT1981,A20N,7000,L30,Green,No,Las Vegas,Nevada
05/23/22,332,PDT6123,E145,8000,ZJX,Green,No,Hillard,Florida
05/23/22,335,DAL322,A319,8000,M98,Green,No,Minneapolis,Minnesota
05/23/22,340,DAL1632,A319,5000,AUS,Green,No,Austin,Texas
05/23/22,348,CNS821,PC12,22000,ZOB,Green,No,Oberlin,Ohio
05/23/22,351,N868PA,DA40,5500,U90,Green,No,Tucson,Arizona
05/23/22,357,ENY4162,E170,19000,ZAU,Green,No,Aurora,Illinois
05/23/22,417,PDT6048,E145,8000,ZID,Green,No,Indianapolis,Indiana
05/23/22,429,DAL1055,B712,2500,CAE,Green,No,Columbia,South Carolina
05/23/22,452,LN782AL,BE20,7000,COS,Blue,No,Colorado Springs,Colorado
05/23/22,531,N8734W,PA28,3000,ZSE,Green,No,Auburn,Washington
05/23/22,640,DAL751,B752,11000,SCT,Green,No,San Diego,California
05/24/22,51,SCX272,B738,400,PHL,Green,No,Philadelphia,Pennsylvania
05/24/22,100,ERU499,C172,2000,DAB,Green,No,Daytona Beach,Florida
05/24/22,135,SWA1964,B737,4000,C90,Green,No,Elgin,Illinois
05/24/22,203,DAL2268,B739,30000,ZOB,Green,No,Oberlin,Ohio
05/24/22,205,SWA2655,B737,5000,SAT,Green,No,San Antonio,Texas
05/24/22,210,RAX317,FA20,2400,LRD,Green,No,Laredo,Texas
05/24/22,226,AAL481,A21N,4000,PHL,Green,No,Philadelphia,Pennsylvania
05/24/22,310,ERU820,C172,2000,DAB,Green,No,Daytona Beach,Florida
05/24/22,315,ERU422,C172,2500,DAB,Green,No,Daytona Beach,Florida
05/24/22,344,DAL540,B739,3000,ATL,Green,No,Atlanta,Georgia
05/24/22,410,SWA1038,B738,31000,ZBW,Purple,No,Nashua,New Hampshire
05/24/22,420,KING86,C30J,5000,MAF,Green,No,Midland,Texas
05/24/22,430,N2861F,C182,9000,S56,Green,No,Salt Lake City,Utah
05/24/22,459,ERU820,C172,1600,DAB,Purple And Blue,No,Daytona Beach,Florida
05/24/22,510,NKS141,A20N,9000,SCT,Green,No,San Diego,California
05/24/22,517,ASA1146,B738,8000,S46,Green,No,Burien,Washington
05/24/22,522,ASA505,B738,8000,S46,Green,No,Burien,Washington
05/24/22,522,SKW4013,E75S,13000,S56,Green,No,Salt Lake City,Utah
05/24/22,624,SWA439,B738,5000,P50,Green,No,Phoenix,Arizona
05/24/22,627,DAL829,B739,11000,P50,Green,No,Phoenix,Arizona
05/24/22,653,UPS942,B767,17500,ZID,Green,No,Indianapolis,Indiana
05/24/22,705,SIL3923,AT75,22000,ZAB,Green,No,Albuquerque,New Mexico
05/25/22,40,N862PD,C172,4500,ZMA,Green,No,Melbourne,Florida
05/25/22,40,N802FG,C172,Unk,ACY,Unk,No,Atlantic City,New Jersey
05/25/22,110,JBU534,A321,8000,A90,Green,No,Merrimack,New Hampshire
05/25/22,112,UAL2444,B738,11000,CHS,Green,No,Charleston ,South Carolina
05/25/22,148,UAL1261,B739,11000,I90,Green,No,Houston,Texas
05/25/22,204,FDX1121,A306,4000,SAT,Green,No,San Antonio,Texas
05/25/22,205,LIFE6,HELO,800,HOU,Green,No,Houston,Texas
05/25/22,205,WILDCT12,UH60,2000,A90,Blue And Purple,No,Merrimack,New Hampshire
05/25/22,219,ERU874,C172,2500,TPA,Green,No,Tampa,Florida
05/25/22,220,DAL2401,A319,8000,M98,Green,No,Minneapolis,Minnesota
05/25/22,230,AAL556,A321,32000,ZHU,Green,No,Houston,Texas
05/25/22,253,UAL2057,A319,14000,ZDC,Green,No,Leesburg,Virginia
05/25/22,303,SWA1074,B738,35000,ZOB,Green,No,Oberlin,Ohio
05/25/22,330,N656BC,DA40,3000,NTD,Green,No,Oxnard,California
05/25/22,335,N609FJ,C172,6500,PVD,Green,No,Providence,Rhode Island
05/25/22,408,AAL1087,A320,9000,SCT,Green,No,San Diego,California
05/25/22,425,SWA1117,B738,10500,U90,Green,No,Tucson,Arizona
05/25/22,440,AMF2180,E190,17000,ZAU,Blue,No,Aurora,Illinois
05/25/22,441,FDX1602,B752,15000,ZAU,Blue,No,Aurora,Illinois
05/25/22,458,SWA2284,B737,3000,D10,Green,No,Dallas-Fort Worth,Texas
05/25/22,535,AAL1733,A320,3000,D10,Green,No,Dallas-Fort Worth,Texas
05/25/22,548,FDX2648,B767,8000,SCT,Green,No,San Diego,California
05/25/22,550,JZA981,E75S,6000,DFW,Green,No,Dallas-Fort Worth,Texas
05/26/22,120,DAL2395,B739,4000,A80,Green,No,Peachtree City,Georgia
05/26/22,138,AAL493,B737,10000,MIA,Green,No,Miami,Florida
05/26/22,145,DAL1029,A321,2500,A80,Green,No,Peachtree City,Georgia
05/26/22,225,N3852L,C172,3000,CKB,Green,No,Clarksburg,West Virginia
05/26/22,310,PD8,HELO,900,TPA,Green,No,Tampa,Florida
05/26/22,324,N66006,C172,4500,PHL,Green,No,Philadelphia,Pennsylvania
05/26/22,350,AAL2093,B738,15000,ZDV,Blue,No,Longmont,Colorado
05/26/22,432,PC1,HELO,1700,MDW,Green,No,Chicago,Illinois
05/26/22,505,SKW3405,E75L,23000,ZLC,"Red, White and Blue",No,Salt Lake City,Utah
05/26/22,535,N520MB,E550,17000,ZLC,Green,No,Salt Lake City,Utah
05/26/22,610,OXF6154,PA28,10500,ZAB,Green,No,Albuquerque,New Mexico
05/26/22,614,FDY50,C208,9500,HCF,Green,No,Honolulu,Hawaii
05/26/22,626,DAL2977,BCS1,4000,P80,Green,No,Portland,Oregon
05/26/22,900,UAL1145,B739,35000,ZHU,Green,No,Houston,Texas
05/26/22,926,N49CG,C172,8000,ZSE,Green,No,Auburn,Washington
05/27/22,58,AWI3852,CRJ2,10000,PIA,Green,No,Peoria,Illinois
05/27/22,110,SKW5449,CRJ2,2000,AVP,Green,No,Wilkes-Barre/Scranton,Pennsylvania
05/27/22,125,N32269,PA28,2000,GPT,Green,No,Gulfport,Mississippi
05/27/22,224,N139TX,RV6,1800,FTW,Green,No,Fort Wayne,Indiana
05/27/22,228,NKS804,A320,2000,IAH,Green,No,Houston,Texas
05/27/22,228,JZA8891,E75S,2000,IAH,Green,No,Houston,Texas
05/27/22,229,SKQ40,PC12,19000,ZME,Green,No,Memphis,Tennessee
05/27/22,230,N1646T,C414,5000,CRP,Green,No,Corpus Christi,Texas
05/27/22,236,CTL65,AC50,3000,MLU,White,No,Monroe,Louisiana
05/27/22,240,LIFELN5,AS55,7000,COS,Blue,No,Colorado Springs,Colorado
05/27/22,304,UPS1333,A306,13000,ZID,Green,No,Indianapolis,Indiana
05/27/22,305,N9370R,C172,7000,ELP,Green,No,El Paso,Texas
05/27/22,307,CTL9,AC50,11000,ZFW,Green,No,Fort Worth,Texas
05/27/22,310,UPS733,B752,11000,SDF,Green,No,Louisville,Kentucky
05/27/22,319,UAL2420,B739,35000,ZFW,Green,No,Fort Worth,Texas
05/27/22,330,FDX1333,B757,34000,ZME,Green,No,Memphis,Tennessee
05/27/22,349,SKW5502,CRJ2,29000,ZID,Blue,No,Indianapolis,Indiana
05/27/22,350,DAL1218,A319,16000,ZLC,Green,No,Salt Lake City,Utah
05/27/22,353,UPS321,B763,8000,SDF,Green,No,Louisville,Kentucky
05/27/22,414,FDX1315,B763,10500,M03,Green,No,Memphis,Tennessee
05/27/22,414,XCN49,BE20,8000,ABQ,Green,No,Albuquerque,New Mexico
05/27/22,501,ASA38,B739,7000,S46,Green,No,Burien,Washington
05/27/22,632,QXE2004,DH8D,6000,ZSE,Green,No,Auburn,Washington
05/27/22,718,ACA537,B38M,5000,HCF,Green,No,Honolulu,Hawaii
05/27/22,1039,CRF16,AS50,5800,ABQ,Blue,No,Albuquerque,New Mexico
05/27/22,1055,AAY1897,A320,2500,TPA,Green,No,Tampa,Florida
05/28/22,204,N735NM,C182,2500,DSM,Green,No,Des Moines,Iowa
05/28/22,236,ENY4138,E170,11000,FSM,Green,No,Fort Smith,Arkansas
05/28/22,246,NDU504,P28A,7500,ELP,Green,No,El Paso,Texas
05/28/22,255,ENY4017,E170,25000,ZME,Green,No,Memphis,Tennessee
05/28/22,313,N1887S,TB20,10500,D01,Green,No,Denver,Colorado
05/28/22,315,SCU23,PA28,4500,ZKC,Green,No,Olathe,Kansas
05/28/22,320,SKW3029,CRJ7,20000,ZFW,Green,No,Fort Worth,Texas
05/28/22,320,N55218,C172,4500,TUL,Green,No,Tulsa,Oklahoma
05/28/22,330,UAL2025,B739,16000,ZLC,Green,No,Salt Lake City,Utah
05/28/22,335,SKW4446,CRJ9,15000,ZMP,Blue,No,Dodge Center,Minnesota
05/28/22,405,FDX1322,A306,18000,ZME,Green,No,Memphis,Tennessee
05/28/22,405,N6367S,C150,3500,NCT,Green,No,Mather,California
05/28/22,437,UAL1909,B739,5500,I90,Green,No,Houston,Texas
05/28/22,515,ASI560,P28A,9500,SCT,Green,No,San Diego,California
05/28/22,530,N723SB,C177,1500,PDX,Blue,No,Portland,Oregon
05/28/22,625,SKW3423,E75L,8000,SCT,Green,No,San Diego,California
05/28/22,723,LN912SV,BE20,14000,ZLC,Green,No,Salt Lake City,Utah
05/28/22,735,LN854AL,PC12,500,ZDV,Blue,No,Longmont,Colorado
05/28/22,755,AMX683,B38M,10000,ZAU,Blue,No,Aurora,Illinois
05/28/22,807,DAL1666,A321,4500,LAS,Green,No,Las Vegas,Nevada
05/29/22,125,AAL1728,B738,6000,CLT,Green,No,Charlotte,North Carolina
05/29/22,127,N383ST,B407,1700,FNT,Green,No,Flint,Michigan
05/29/22,130,JBU767,A320,9000,ZSU,Green,No,San Juan,Puerto Rico
05/29/22,140,NKS1078,A321,27000,ZTL,Green,No,Hampton,Georgia
05/29/22,155,JBU1423,E190,38000,ZMA,Green,No,Melbourne,Florida
